#"Bounced boundary ID","bounce index","total time (ps)"
CHECKPOINT,0.000
1,0,0.316
1,1,1.250
1,2,2.066
1,3,2.612
1,4,3.042
1,5,3.416
1,6,4.058
1,7,4.560
1,8,5.186
1,9,5.300
1,10,5.418
1,11,5.444
1,12,5.476
1,13,5.506
1,14,5.532
1,15,5.550
1,16,5.568
1,17,5.586
1,18,5.608
1,19,5.620
1,20,6.260
1,21,7.456
1,22,7.518
1,23,7.594
1,24,7.670
1,25,7.768
1,26,7.844
1,27,7.908
1,28,7.968
1,29,8.038
1,30,8.080
1,31,8.110
1,32,8.170
1,33,8.218
1,34,8.240
1,35,8.272
1,36,8.306
1,37,8.336
1,38,8.386
1,39,8.406
1,40,8.426
1,41,8.440
1,42,8.456
1,43,8.474
1,44,8.494
1,45,8.512
1,46,8.528
1,47,8.568
1,48,8.584
1,49,8.638
1,50,8.682
1,51,8.728
1,52,8.800
1,53,8.808
1,54,8.818
1,55,8.828
1,56,8.838
1,57,8.848
1,58,8.856
1,59,8.926
1,60,9.010
1,61,9.130
1,62,9.238
1,63,9.574
1,64,9.790
1,65,10.012
1,66,10.330
1,67,10.622
1,68,10.814
1,69,11.014
1,70,11.176
1,71,11.388
1,72,11.620
1,73,11.952
1,74,12.084
1,75,12.258
1,76,12.444
1,77,12.934
1,78,13.570
1,79,14.170
1,80,14.668
1,81,15.138
1,82,15.606
1,83,15.930
1,84,16.340
1,85,16.454
1,86,16.626
1,87,16.714
1,88,16.810
1,89,17.862
1,90,18.070
1,91,18.790
1,92,19.870
CHECKPOINT,20.000
1,93,20.184
1,94,20.684
1,95,20.780
1,96,21.126
1,97,21.350
1,98,21.512
1,99,22.608
1,100,22.916
1,101,22.936
1,102,22.992
1,103,23.386
1,104,23.676
1,105,24.004
1,106,24.380
1,107,24.980
1,108,25.140
1,109,25.468
1,110,25.792
1,111,26.842
1,112,27.564
1,113,28.194
1,114,28.924
1,115,29.732
1,116,30.694
1,117,32.024
1,118,34.146
1,119,34.540
1,120,34.846
1,121,35.186
1,122,35.984
1,123,36.352
1,124,36.738
1,125,37.482
1,126,38.068
1,127,38.706
1,128,39.690
CHECKPOINT,40.000
1,129,40.562
1,130,40.846
1,131,41.118
1,132,41.474
1,133,41.830
1,134,42.144
1,135,42.408
1,136,42.712
1,137,43.072
1,138,43.486
1,139,43.820
1,140,44.228
1,141,44.708
1,142,45.134
1,143,45.424
1,144,45.620
1,145,45.878
1,146,46.272
1,147,46.426
1,148,46.576
1,149,46.726
1,150,46.870
1,151,47.026
1,152,47.152
1,153,47.368
1,154,47.600
1,155,47.806
1,156,47.968
1,157,48.196
1,158,48.522
1,159,48.732
1,160,49.006
1,161,49.250
1,162,49.450
1,163,49.668
1,164,49.878
1,165,50.080
1,166,50.914
1,167,51.586
1,168,51.916
1,169,52.122
1,170,52.322
1,171,52.546
1,172,52.780
1,173,52.886
1,174,53.014
