#"Bounced boundary ID","bounce index","total time (ps)"
CHECKPOINT,0.000
1,0,0.300
1,1,0.800
1,2,1.888
1,3,2.088
1,4,2.356
1,5,2.636
1,6,2.902
1,7,3.180
1,8,3.458
1,9,3.848
1,10,4.136
1,11,4.168
1,12,4.216
1,13,4.264
1,14,4.312
1,15,4.472
1,16,4.656
1,17,4.874
1,18,5.160
1,19,5.294
1,20,5.426
1,21,5.570
1,22,5.752
1,23,5.894
1,24,6.048
1,25,6.150
1,26,6.242
1,27,6.346
1,28,6.452
1,29,6.558
1,30,6.666
1,31,6.848
1,32,6.860
1,33,6.872
1,34,6.992
1,35,7.160
1,36,7.430
1,37,7.552
1,38,7.714
1,39,7.864
1,40,7.994
1,41,8.232
1,42,8.308
1,43,8.396
1,44,8.500
1,45,8.600
1,46,8.674
1,47,8.746
1,48,8.824
1,49,8.982
1,50,9.014
1,51,9.100
1,52,9.138
1,53,9.180
1,54,9.264
1,55,9.360
1,56,9.446
1,57,9.534
1,58,9.624
1,59,9.910
1,60,10.168
1,61,10.618
1,62,11.120
1,63,11.274
1,64,11.504
1,65,11.726
1,66,11.922
1,67,12.152
1,68,12.280
1,69,12.548
1,70,12.870
1,71,13.162
1,72,13.418
1,73,13.638
1,74,13.762
1,75,13.874
1,76,14.064
1,77,14.224
1,78,14.386
1,79,14.520
1,80,14.534
1,81,14.544
1,82,14.550
1,83,14.556
1,84,14.564
1,85,14.572
1,86,14.578
1,87,14.586
1,88,14.702
1,89,14.836
1,90,15.204
1,91,15.360
1,92,15.612
1,93,15.778
1,94,16.002
1,95,16.218
1,96,16.274
1,97,16.364
1,98,16.698
1,99,16.904
1,100,17.092
1,101,17.366
1,102,17.630
1,103,17.812
1,104,18.146
1,105,18.612
1,106,18.910
1,107,19.288
1,108,19.522
1,109,19.928
CHECKPOINT,20.000
1,110,20.176
1,111,20.438
1,112,20.642
1,113,21.076
1,114,21.126
1,115,21.182
1,116,21.404
1,117,21.590
1,118,21.822
1,119,22.544
1,120,22.972
1,121,23.450
1,122,23.824
1,123,24.026
1,124,24.294
1,125,24.428
1,126,24.566
1,127,24.800
1,128,25.034
1,129,25.238
1,130,25.532
1,131,25.708
1,132,25.912
1,133,26.092
1,134,26.250
1,135,26.432
1,136,26.636
1,137,26.782
1,138,26.800
1,139,26.818
1,140,26.834
1,141,26.852
1,142,26.866
1,143,26.882
1,144,26.898
1,145,26.920
1,146,26.938
1,147,26.956
1,148,26.972
1,149,27.002
1,150,27.050
1,151,27.126
1,152,27.208
1,153,27.284
1,154,27.456
1,155,27.624
1,156,27.844
1,157,27.954
1,158,28.064
1,159,28.154
1,160,28.236
1,161,28.334
1,162,28.430
1,163,28.524
1,164,28.612
1,165,28.694
1,166,28.774
1,167,28.884
1,168,28.976
1,169,29.046
1,170,29.106
1,171,29.192
1,172,29.272
1,173,29.334
1,174,29.446
1,175,29.576
1,176,29.630
1,177,29.712
1,178,29.814
1,179,29.928
1,180,30.062
1,181,30.156
1,182,30.288
1,183,30.498
1,184,30.682
1,185,30.916
1,186,31.168
1,187,31.364
1,188,31.514
1,189,31.676
1,190,31.852
1,191,32.092
1,192,32.338
1,193,32.604
1,194,32.938
1,195,33.320
1,196,33.742
1,197,34.190
1,198,34.456
1,199,34.828
1,200,34.940
1,201,35.062
1,202,35.436
1,203,35.668
1,204,35.776
1,205,35.808
1,206,35.838
1,207,35.942
1,208,35.972
1,209,36.002
1,210,36.104
1,211,36.240
1,212,36.376
1,213,36.434
1,214,36.684
1,215,36.996
1,216,37.158
1,217,37.326
1,218,37.498
1,219,37.612
1,220,37.718
1,221,37.832
1,222,37.952
1,223,38.050
1,224,38.154
1,225,38.290
1,226,38.380
1,227,38.518
1,228,38.614
1,229,38.762
1,230,38.826
1,231,38.964
1,232,39.106
1,233,39.274
1,234,39.436
1,235,39.582
1,236,39.686
1,237,39.788
1,238,39.892
CHECKPOINT,40.000
1,239,40.026
1,240,40.172
1,241,40.322
1,242,40.488
1,243,40.676
1,244,40.826
1,245,40.946
1,246,41.062
1,247,41.150
1,248,41.234
1,249,41.342
1,250,41.472
1,251,41.600
1,252,41.718
1,253,41.822
1,254,42.010
1,255,42.146
1,256,42.350
1,257,42.494
1,258,42.682
1,259,42.800
1,260,42.890
1,261,42.962
1,262,43.092
1,263,43.232
1,264,43.390
1,265,43.426
1,266,43.488
1,267,43.518
1,268,43.542
1,269,43.556
1,270,43.574
1,271,43.590
1,272,43.606
1,273,43.628
1,274,43.648
1,275,43.660
1,276,43.672
1,277,43.684
1,278,43.696
1,279,43.710
1,280,43.722
1,281,43.732
1,282,43.744
1,283,43.752
1,284,43.758
1,285,43.766
1,286,43.776
1,287,43.786
1,288,43.798
1,289,43.808
1,290,43.816
1,291,43.828
1,292,43.840
1,293,43.852
1,294,43.864
1,295,43.880
1,296,43.894
1,297,43.910
1,298,43.924
1,299,43.936
1,300,43.946
1,301,43.964
1,302,43.982
1,303,43.998
1,304,44.018
1,305,44.042
1,306,44.062
1,307,44.110
1,308,44.180
1,309,44.248
1,310,44.356
1,311,44.562
1,312,44.732
1,313,44.906
1,314,45.092
1,315,45.204
1,316,45.364
1,317,45.546
1,318,45.708
1,319,45.860
1,320,46.024
1,321,46.160
1,322,46.340
1,323,46.512
1,324,46.690
1,325,46.870
1,326,47.034
1,327,47.188
1,328,47.388
1,329,47.816
1,330,48.232
1,331,48.606
1,332,48.964
1,333,49.244
1,334,49.858
1,335,50.076
1,336,50.324
1,337,50.604
1,338,50.848
1,339,51.028
1,340,51.054
1,341,51.078
1,342,51.162
1,343,51.248
1,344,51.330
1,345,51.418
1,346,51.510
1,347,51.600
1,348,51.776
1,349,52.090
1,350,52.522
1,351,53.016
1,352,53.364
1,353,53.524
1,354,53.672
1,355,53.868
1,356,54.070
1,357,54.270
1,358,54.510
1,359,54.746
1,360,55.178
1,361,55.504
1,362,55.876
1,363,56.166
1,364,56.464
1,365,56.766
1,366,57.144
1,367,57.338
1,368,57.620
1,369,57.976
1,370,58.108
1,371,58.272
1,372,58.428
1,373,58.566
1,374,58.704
1,375,58.878
1,376,59.052
1,377,59.192
1,378,59.346
1,379,59.498
1,380,59.626
1,381,59.778
1,382,59.948
CHECKPOINT,60.000
1,383,60.124
1,384,60.320
1,385,60.512
1,386,60.738
1,387,60.948
1,388,61.102
1,389,61.134
1,390,61.168
1,391,61.296
1,392,61.492
1,393,61.576
1,394,61.688
1,395,61.808
1,396,61.922
1,397,62.016
1,398,62.106
1,399,62.180
1,400,62.250
1,401,62.312
1,402,62.378
1,403,62.442
1,404,62.566
1,405,62.662
1,406,62.750
1,407,62.798
1,408,62.812
1,409,62.824
1,410,62.830
1,411,62.838
1,412,62.850
1,413,62.860
1,414,63.014
1,415,63.184
1,416,63.428
1,417,63.728
1,418,63.880
1,419,64.162
1,420,64.352
1,421,64.536
1,422,64.826
1,423,65.134
1,424,65.590
1,425,65.872
1,426,66.144
1,427,66.558
1,428,66.704
1,429,66.892
1,430,67.044
1,431,67.166
1,432,67.324
1,433,67.530
1,434,67.674
1,435,67.788
1,436,67.896
1,437,68.022
1,438,68.118
1,439,68.194
1,440,68.302
1,441,68.374
1,442,68.450
1,443,68.510
1,444,68.570
1,445,68.630
1,446,68.688
1,447,68.764
1,448,68.842
1,449,68.896
1,450,68.948
1,451,68.970
1,452,69.002
1,453,69.036
1,454,69.062
1,455,69.112
1,456,69.166
1,457,69.182
1,458,69.198
1,459,69.216
1,460,69.238
1,461,69.264
1,462,69.290
1,463,69.350
1,464,69.402
1,465,69.432
1,466,69.480
1,467,69.532
1,468,69.582
1,469,69.620
1,470,69.656
1,471,69.726
1,472,69.770
1,473,69.816
1,474,69.864
1,475,69.918
1,476,69.964
1,477,70.014
1,478,70.064
1,479,70.112
1,480,70.156
1,481,70.198
1,482,70.272
1,483,70.288
1,484,70.342
1,485,70.370
1,486,70.412
1,487,70.502
1,488,70.628
1,489,70.792
1,490,70.922
1,491,71.060
1,492,71.194
1,493,71.288
1,494,71.376
1,495,71.440
1,496,71.494
1,497,71.542
1,498,71.600
1,499,71.630
1,500,71.660
1,501,71.690
1,502,71.760
1,503,71.836
1,504,71.912
1,505,72.004
1,506,72.120
1,507,72.134
1,508,72.148
1,509,72.160
1,510,72.174
1,511,72.190
1,512,72.204
1,513,72.320
1,514,72.404
1,515,72.502
1,516,72.560
1,517,72.634
1,518,72.672
1,519,72.708
1,520,72.752
1,521,72.780
1,522,72.872
1,523,72.984
1,524,73.090
1,525,73.202
1,526,73.302
1,527,73.418
1,528,73.462
1,529,73.510
1,530,73.640
1,531,73.782
1,532,73.890
1,533,73.956
1,534,73.992
1,535,74.050
1,536,74.156
1,537,74.258
1,538,74.336
1,539,74.414
1,540,74.496
1,541,74.566
1,542,74.686
1,543,74.804
1,544,74.918
1,545,75.020
1,546,75.132
1,547,75.232
1,548,75.320
1,549,75.374
1,550,75.428
1,551,75.480
1,552,75.536
1,553,75.598
1,554,75.656
1,555,75.710
1,556,75.748
1,557,75.816
1,558,75.834
1,559,75.854
1,560,75.870
1,561,75.884
1,562,75.950
1,563,75.980
1,564,76.020
1,565,76.134
1,566,76.238
1,567,76.466
1,568,76.726
1,569,76.890
1,570,76.972
1,571,77.066
1,572,77.190
1,573,77.398
1,574,77.524
1,575,77.694
1,576,77.860
1,577,77.986
1,578,78.092
1,579,78.192
1,580,78.280
1,581,78.340
1,582,78.404
1,583,78.478
1,584,78.560
1,585,78.640
1,586,78.712
1,587,78.768
1,588,78.832
1,589,78.906
1,590,78.950
1,591,78.998
1,592,79.042
1,593,79.088
1,594,79.128
1,595,79.234
1,596,79.354
1,597,79.474
1,598,79.656
1,599,79.772
1,600,79.940
CHECKPOINT,80.000
1,601,80.226
1,602,80.300
1,603,80.380
1,604,80.462
1,605,80.536
1,606,80.684
1,607,80.744
1,608,80.768
1,609,80.794
1,610,80.824
1,611,80.934
1,612,81.000
1,613,81.056
1,614,81.198
1,615,81.338
1,616,81.474
1,617,81.610
1,618,81.708
1,619,81.804
1,620,81.898
1,621,82.024
1,622,82.124
1,623,82.204
1,624,82.274
1,625,82.372
1,626,82.470
1,627,82.546
1,628,82.666
1,629,82.798
1,630,82.928
1,631,83.074
1,632,83.206
1,633,83.348
1,634,83.480
1,635,83.596
1,636,83.722
1,637,83.880
1,638,84.006
1,639,84.170
1,640,84.328
1,641,84.512
1,642,84.700
1,643,84.966
1,644,85.158
1,645,85.296
1,646,85.548
1,647,85.842
1,648,86.010
1,649,86.092
1,650,86.154
1,651,86.244
1,652,86.450
1,653,86.780
1,654,86.970
1,655,87.184
1,656,87.328
1,657,87.476
1,658,87.568
1,659,87.648
1,660,87.712
1,661,87.764
1,662,87.884
1,663,87.978
1,664,88.000
1,665,88.022
1,666,88.056
1,667,88.066
1,668,88.082
1,669,88.100
1,670,88.116
1,671,88.132
1,672,88.154
1,673,88.176
1,674,88.308
1,675,88.388
1,676,88.484
1,677,88.628
1,678,88.724
1,679,88.788
1,680,88.896
1,681,88.974
1,682,89.052
1,683,89.082
1,684,89.124
1,685,89.168
1,686,89.190
1,687,89.306
1,688,89.390
1,689,89.496
1,690,89.594
1,691,89.660
1,692,89.714
1,693,89.838
1,694,89.956
1,695,90.042
1,696,90.146
1,697,90.218
1,698,90.284
1,699,90.358
1,700,90.402
1,701,90.516
1,702,90.600
1,703,90.708
1,704,90.818
1,705,90.932
1,706,91.016
1,707,91.100
1,708,91.182
1,709,91.266
1,710,91.342
1,711,91.468
1,712,91.630
1,713,91.712
1,714,91.812
1,715,91.876
1,716,92.068
1,717,92.138
1,718,92.226
1,719,92.362
1,720,92.506
1,721,92.598
1,722,92.710
1,723,92.810
1,724,92.896
1,725,92.988
1,726,93.266
1,727,93.316
1,728,93.380
1,729,93.414
1,730,93.444
1,731,93.510
1,732,93.632
1,733,93.742
1,734,93.938
1,735,93.986
1,736,94.036
1,737,94.096
1,738,94.206
1,739,94.240
1,740,94.288
1,741,94.338
1,742,94.416
1,743,94.534
1,744,94.610
1,745,94.822
1,746,95.060
1,747,95.292
1,748,95.500
1,749,95.772
1,750,95.998
1,751,96.250
1,752,96.532
1,753,96.768
1,754,96.968
1,755,97.244
1,756,97.298
1,757,97.344
1,758,97.362
1,759,97.384
1,760,97.404
1,761,97.422
1,762,97.460
1,763,97.502
1,764,97.530
1,765,97.570
1,766,97.604
1,767,97.696
1,768,97.764
1,769,97.838
1,770,97.880
1,771,97.920
1,772,97.972
1,773,98.104
1,774,98.226
1,775,98.300
1,776,98.374
1,777,98.438
1,778,98.586
1,779,98.720
1,780,98.864
1,781,98.986
1,782,99.022
1,783,99.060
1,784,99.088
1,785,99.122
1,786,99.152
1,787,99.192
1,788,99.230
1,789,99.264
1,790,99.306
1,791,99.372
1,792,99.432
1,793,99.466
1,794,99.502
1,795,99.526
1,796,99.550
1,797,99.572
1,798,99.608
1,799,99.642
1,800,99.732
1,801,99.870
CHECKPOINT,100.000
1,802,100.004
1,803,100.096
1,804,100.226
1,805,100.334
1,806,100.404
1,807,100.494
1,808,100.656
1,809,100.760
1,810,100.854
1,811,100.996
1,812,101.146
1,813,101.250
1,814,101.382
1,815,101.506
1,816,101.660
1,817,101.792
1,818,101.894
1,819,102.014
1,820,102.130
1,821,102.254
1,822,102.378
1,823,102.494
1,824,102.620
1,825,102.710
1,826,102.828
1,827,102.930
1,828,103.000
1,829,103.076
1,830,103.142
1,831,103.212
1,832,103.336
1,833,103.462
1,834,103.622
1,835,103.774
1,836,103.982
1,837,104.162
1,838,104.388
1,839,104.544
1,840,104.744
1,841,104.956
1,842,105.192
1,843,105.466
1,844,105.634
1,845,105.794
1,846,106.026
1,847,106.292
1,848,106.648
1,849,106.910
1,850,107.094
1,851,107.328
1,852,107.562
1,853,107.658
1,854,107.808
1,855,107.958
1,856,108.134
1,857,108.346
1,858,108.540
1,859,108.660
1,860,108.800
1,861,108.944
1,862,109.070
1,863,109.422
1,864,109.768
1,865,110.032
1,866,110.344
1,867,110.646
1,868,110.966
1,869,111.280
1,870,111.406
1,871,111.562
1,872,111.674
1,873,111.742
1,874,111.752
1,875,111.766
1,876,111.782
1,877,111.802
1,878,111.826
1,879,111.854
1,880,111.882
1,881,111.906
1,882,111.930
1,883,111.956
1,884,111.974
1,885,111.992
1,886,112.012
1,887,112.058
1,888,112.104
1,889,112.156
1,890,112.192
1,891,112.230
1,892,112.258
1,893,112.346
1,894,112.436
1,895,112.538
1,896,112.590
1,897,112.634
1,898,112.714
1,899,112.796
1,900,112.850
1,901,112.904
1,902,112.952
1,903,112.994
1,904,113.040
1,905,113.092
1,906,113.134
1,907,113.182
1,908,113.232
1,909,113.288
1,910,113.344
1,911,113.414
1,912,113.472
1,913,113.528
1,914,113.592
1,915,113.650
1,916,113.706
1,917,113.756
1,918,113.816
1,919,113.868
1,920,113.918
1,921,113.978
1,922,114.042
1,923,114.122
1,924,114.166
1,925,114.220
1,926,114.272
1,927,114.324
1,928,114.376
1,929,114.420
1,930,114.462
1,931,114.494
1,932,114.530
1,933,114.578
1,934,114.622
1,935,114.664
1,936,114.730
1,937,114.778
1,938,114.800
1,939,114.820
1,940,114.838
