#"Bounced boundary ID","bounce index","total time (ps)"
CHECKPOINT,0.000
1,0,0.180
1,1,0.480
1,2,1.036
1,3,1.536
1,4,2.068
1,5,2.462
1,6,2.946
1,7,3.316
1,8,3.628
1,9,4.294
1,10,4.432
1,11,4.604
1,12,4.778
1,13,4.992
1,14,5.188
1,15,5.412
1,16,5.662
1,17,5.936
1,18,6.186
1,19,6.432
1,20,6.604
1,21,6.732
1,22,6.994
1,23,7.320
1,24,7.736
1,25,8.084
1,26,8.346
1,27,8.676
1,28,9.082
1,29,9.630
1,30,9.928
1,31,10.278
1,32,10.562
1,33,10.876
1,34,11.164
1,35,11.348
1,36,11.654
1,37,11.876
1,38,12.120
1,39,12.572
1,40,12.708
1,41,12.858
1,42,13.062
1,43,13.286
1,44,13.456
1,45,14.128
1,46,14.374
1,47,14.950
1,48,15.130
1,49,15.324
1,50,15.964
1,51,16.238
1,52,16.520
1,53,17.082
1,54,17.228
1,55,17.370
1,56,17.478
1,57,17.588
1,58,17.662
1,59,17.738
1,60,17.830
1,61,17.920
1,62,18.010
1,63,18.106
1,64,18.202
1,65,18.620
1,66,18.904
1,67,19.192
1,68,19.484
1,69,19.670
CHECKPOINT,20.000
1,70,20.582
1,71,20.902
1,72,21.718
1,73,22.686
1,74,23.660
1,75,24.232
1,76,24.754
1,77,25.034
1,78,25.282
1,79,25.882
1,80,27.092
1,81,27.816
1,82,28.870
1,83,29.340
1,84,29.856
1,85,30.406
1,86,31.250
1,87,31.524
1,88,31.632
1,89,31.696
1,90,31.844
1,91,31.948
1,92,32.644
1,93,34.142
1,94,34.658
1,95,35.662
1,96,36.254
1,97,36.928
1,98,37.888
1,99,38.240
1,100,38.706
2,101,39.996
CHECKPOINT,40.000
1,102,41.160
1,103,42.090
1,104,43.162
1,105,43.250
1,106,44.582
1,107,47.012
1,108,48.868
1,109,48.904
1,110,49.012
1,111,49.572
1,112,52.200
2,113,52.826
1,114,53.148
1,115,54.594
2,116,56.376
2,117,58.036
1,118,58.760
CHECKPOINT,60.000
1,119,60.490
1,120,61.712
1,121,62.700
1,122,63.448
1,123,63.978
1,124,64.334
1,125,65.116
1,126,66.244
1,127,66.350
1,128,66.776
1,129,67.316
1,130,67.672
1,131,67.990
1,132,68.284
1,133,68.600
1,134,69.496
1,135,69.626
1,136,69.804
1,137,69.964
1,138,70.102
1,139,70.240
1,140,70.364
1,141,70.480
1,142,70.592
1,143,70.748
1,144,70.880
1,145,71.372
1,146,71.950
1,147,72.274
1,148,72.290
1,149,72.304
1,150,72.554
1,151,72.922
1,152,73.374
1,153,74.068
1,154,74.348
1,155,74.690
1,156,74.964
1,157,75.592
2,158,77.036
1,159,77.824
1,160,77.844
1,161,77.930
1,162,78.046
1,163,78.234
1,164,78.390
1,165,79.208
1,166,79.978
CHECKPOINT,80.000
1,167,80.228
1,168,80.544
1,169,82.052
2,170,83.778
2,171,86.144
2,172,86.596
2,173,87.018
1,174,88.102
1,175,89.676
1,176,90.690
2,177,92.006
2,178,94.030
2,179,94.422
2,180,96.110
2,181,97.294
2,182,97.792
2,183,98.352
CHECKPOINT,100.000
2,184,102.194
2,185,103.496
1,186,104.624
1,187,104.846
1,188,105.052
1,189,105.120
1,190,105.176
1,191,105.192
1,192,105.206
1,193,105.266
1,194,105.304
1,195,105.338
1,196,105.422
1,197,105.646
1,198,105.902
1,199,105.972
1,200,106.016
1,201,107.012
1,202,107.420
1,203,107.872
1,204,109.094
1,205,112.022
2,206,113.684
1,207,115.210
1,208,115.426
1,209,115.456
1,210,116.968
1,211,119.426
CHECKPOINT,120.000
1,212,120.034
1,213,120.392
1,214,121.092
1,215,121.424
1,216,121.606
1,217,121.916
1,218,122.234
1,219,122.442
1,220,122.768
1,221,123.074
1,222,123.290
1,223,123.470
1,224,123.692
1,225,123.848
1,226,124.002
1,227,124.256
1,228,124.530
1,229,124.700
1,230,124.846
1,231,125.028
1,232,125.442
1,233,125.512
1,234,125.586
1,235,126.788
1,236,127.380
1,237,130.344
1,238,130.604
1,239,132.132
1,240,133.238
1,241,135.922
1,242,136.692
1,243,137.680
1,244,138.412
1,245,139.728
1,246,139.740
1,247,139.752
1,248,139.764
1,249,139.774
1,250,139.784
1,251,139.794
CHECKPOINT,140.000
1,252,141.086
1,253,141.554
2,254,142.362
1,255,143.394
2,256,148.082
1,257,151.556
1,258,152.648
1,259,154.284
1,260,157.612
1,261,158.912
CHECKPOINT,160.000
1,262,162.406
1,263,165.944
2,264,167.368
2,265,168.770
1,266,169.286
1,267,170.150
1,268,170.694
2,269,172.154
2,270,173.606
1,271,176.562
2,272,177.048
CHECKPOINT,180.000
1,273,181.744
1,274,182.754
1,275,188.482
2,276,189.616
1,277,190.140
1,278,192.050
1,279,192.630
1,280,193.304
1,281,194.064
1,282,195.150
1,283,195.414
1,284,195.696
1,285,195.966
1,286,196.304
CHECKPOINT,200.000
2,287,202.756
2,288,203.924
2,289,204.548
2,290,204.688
2,291,204.826
1,292,206.494
2,293,208.718
CHECKPOINT,220.000
2,294,220.918
1,295,221.330
1,296,224.760
