#"Bounced boundary ID","bounce index","total time (ps)"
CHECKPOINT,0.000
1,0,2.034
1,1,2.518
1,2,3.072
1,3,3.336
1,4,3.674
1,5,3.906
1,6,4.162
1,7,4.428
1,8,4.742
1,9,5.034
1,10,5.726
1,11,5.788
1,12,5.824
1,13,5.854
1,14,5.970
1,15,6.850
1,16,7.072
1,17,7.316
1,18,7.580
1,19,7.792
1,20,7.990
1,21,8.180
1,22,8.378
1,23,8.532
1,24,8.698
1,25,8.868
1,26,9.036
1,27,9.228
1,28,9.390
1,29,9.624
1,30,9.842
1,31,10.090
1,32,10.386
1,33,10.588
1,34,10.954
1,35,10.968
1,36,10.982
1,37,11.244
1,38,11.704
1,39,11.778
1,40,11.888
1,41,12.008
1,42,12.160
1,43,12.296
1,44,12.392
1,45,12.490
1,46,12.602
1,47,12.720
1,48,12.842
1,49,12.958
1,50,13.072
1,51,13.180
1,52,13.294
1,53,13.376
1,54,13.476
1,55,13.572
1,56,13.684
1,57,13.796
1,58,13.868
1,59,13.954
1,60,13.996
1,61,14.042
1,62,14.092
1,63,14.164
1,64,14.218
1,65,14.266
1,66,14.336
1,67,14.412
1,68,14.480
1,69,14.554
1,70,14.634
1,71,14.688
1,72,14.704
1,73,14.736
1,74,14.760
1,75,14.784
1,76,14.804
1,77,14.822
1,78,14.844
1,79,14.864
1,80,14.886
1,81,14.904
1,82,14.928
1,83,14.946
1,84,15.058
1,85,15.194
1,86,15.608
1,87,15.962
1,88,16.310
1,89,16.502
1,90,16.620
1,91,16.896
1,92,17.166
1,93,17.392
1,94,17.704
1,95,17.714
1,96,17.726
1,97,18.538
1,98,18.926
1,99,19.280
1,100,19.602
1,101,19.968
CHECKPOINT,20.000
1,102,20.306
1,103,20.406
1,104,20.504
1,105,20.586
1,106,20.704
1,107,20.806
1,108,20.908
1,109,21.030
1,110,21.148
1,111,21.270
1,112,21.392
1,113,21.504
1,114,21.612
1,115,21.732
1,116,21.820
1,117,21.952
1,118,22.082
1,119,22.368
1,120,22.726
1,121,23.058
1,122,23.620
1,123,24.086
1,124,24.794
1,125,25.832
1,126,26.272
1,127,26.806
1,128,27.330
1,129,27.826
1,130,28.384
1,131,28.954
1,132,29.090
1,133,30.044
1,134,31.624
1,135,32.164
1,136,32.648
1,137,33.734
1,138,33.802
1,139,35.832
1,140,38.668
1,141,39.628
1,142,39.764
1,143,39.916
CHECKPOINT,40.000
1,144,40.054
1,145,40.178
1,146,40.348
1,147,40.520
1,148,40.646
1,149,40.818
1,150,41.020
1,151,42.248
1,152,42.774
1,153,44.192
1,154,44.430
1,155,44.864
1,156,45.692
1,157,46.198
1,158,47.050
1,159,48.040
1,160,48.578
1,161,49.162
1,162,49.554
1,163,49.982
1,164,50.394
1,165,50.514
1,166,51.226
1,167,51.852
1,168,52.526
1,169,53.150
1,170,53.750
1,171,54.288
1,172,54.576
1,173,55.070
1,174,55.598
1,175,56.362
1,176,56.756
1,177,57.526
1,178,59.462
CHECKPOINT,60.000
1,179,60.398
1,180,61.868
1,181,62.304
1,182,63.532
1,183,63.952
1,184,64.410
1,185,64.912
1,186,65.566
1,187,65.662
1,188,65.754
1,189,66.142
